source_file,nx,ny,nz,nRaySPECT,coneMethod,implementation,projector_type,OSEM,nIter,nSubsets,subset_type,nProjections, ntime
nema1,128,128,128,81,3,4,1,1,2,8,3,64,162.502715
nema1,128,128,128,81,3,4,1,1,2,8,3,64,162.633670
nema1,128,128,128,81,3,4,1,1,2,8,3,64,162.091388
nema1,128,128,128,81,3,4,1,1,2,8,3,64,162.013504
nema1,128,128,128,81,3,4,1,1,2,8,3,64,161.420950
nema1,128,128,128,81,3,4,1,1,2,8,3,64,162.538993
nema1,128,128,128,81,3,4,1,1,2,8,3,64,162.538424
nema1,128,128,128,81,3,4,1,1,2,8,3,64,163.234262
nema1,128,128,128,81,3,4,1,1,2,8,3,64,162.312342
nema1,128,128,128,81,3,4,1,1,2,8,3,64,162.456385
nema1,128,128,128,81,3,4,1,1,2,8,3,64,162.384736
nema1,128,128,128,81,3,4,1,1,2,8,3,64,161.944564
nema1,128,128,128,81,3,4,1,1,2,8,3,64,162.831057
nema1,128,128,128,81,3,4,1,1,2,8,3,64,161.867635
nema1,128,128,128,81,3,4,1,1,2,8,3,64,162.926005
nema1,128,128,128,81,3,4,1,1,2,8,3,64,162.367517
nema1,128,128,128,81,3,4,1,1,2,8,3,64,162.781366
nema1,128,128,128,81,3,4,1,1,2,8,3,64,162.222102
nema1,128,128,128,81,3,4,1,1,2,8,3,64,163.303133
nema1,128,128,128,81,3,4,1,1,2,8,3,64,162.670782
nema1,128,128,128,81,3,4,1,1,2,8,3,64,162.932481
nema1,128,128,128,81,3,4,1,1,2,8,3,64,162.650759
nema1,128,128,128,81,3,4,1,1,2,8,3,64,162.662559
nema1,128,128,128,81,3,4,1,1,2,8,3,64,162.426817
nema1,128,128,128,81,3,4,1,1,2,8,3,64,162.379934
nema1,128,128,128,81,3,4,1,1,2,8,3,64,162.243701
nema1,128,128,128,81,3,4,1,1,2,8,3,64,161.951021
nema1,128,128,128,81,3,4,1,1,2,8,3,64,162.430685
nema1,128,128,128,81,3,4,1,1,2,8,3,64,163.236046
nema1,128,128,128,81,3,4,1,1,2,8,3,64,162.778080
nema1,128,128,128,81,3,4,1,1,2,8,3,64,162.872463
nema1,128,128,128,81,3,4,1,1,2,8,3,64,162.425635
nema1,128,128,128,81,3,4,1,1,2,8,3,64,162.259510
nema1,128,128,128,81,3,4,1,1,2,8,3,64,162.807409
nema1,128,128,128,81,3,4,1,1,2,8,3,64,162.980319
nema1,128,128,128,81,3,4,1,1,2,8,3,64,162.405761
nema1,128,128,128,81,3,4,1,1,2,8,3,64,162.541495
nema1,128,128,128,81,3,4,1,1,2,8,3,64,162.530285
nema1,128,128,128,81,3,4,1,1,2,8,3,64,162.975358
nema1,128,128,128,81,3,4,1,1,2,8,3,64,162.781063
nema1,128,128,128,81,3,4,1,1,2,8,3,64,163.079678
nema1,128,128,128,81,3,4,1,1,2,8,3,64,162.665582
nema1,128,128,128,81,3,4,1,1,2,8,3,64,163.514969
nema1,128,128,128,81,3,4,1,1,2,8,3,64,162.860916
nema1,128,128,128,81,3,4,1,1,2,8,3,64,163.059816
nema1,128,128,128,81,3,4,1,1,2,8,3,64,162.888849
nema1,128,128,128,81,3,4,1,1,2,8,3,64,162.466488
nema1,128,128,128,81,3,4,1,1,2,8,3,64,162.737437
nema1,128,128,128,81,3,4,1,1,2,8,3,64,162.159177
nema1,128,128,128,81,3,4,1,1,2,8,3,64,162.533842
nema1,128,128,128,81,3,4,1,1,2,8,3,64,163.177236
nema1,128,128,128,81,3,4,1,1,2,8,3,64,162.803372
nema1,128,128,128,81,3,4,1,1,2,8,3,64,162.644172
nema1,128,128,128,81,3,4,1,1,2,8,3,64,162.194488
nema1,128,128,128,81,3,4,1,1,2,8,3,64,162.587471
nema1,128,128,128,81,3,4,1,1,2,8,3,64,162.402266
nema1,128,128,128,81,3,4,1,1,2,8,3,64,162.888565
nema1,128,128,128,81,3,4,1,1,2,8,3,64,162.249944
nema1,128,128,128,81,3,4,1,1,2,8,3,64,162.457407
nema1,128,128,128,81,3,4,1,1,2,8,3,64,161.698121
nema1,128,128,128,81,3,4,1,1,2,8,3,64,163.224789
nema1,128,128,128,81,3,4,1,1,2,8,3,64,162.573885
nema1,128,128,128,81,3,4,1,1,2,8,3,64,163.767512
nema1,128,128,128,81,3,4,1,1,2,8,3,64,162.301458
nema1,128,128,128,100,3,4,1,1,2,8,3,64,199.978460
nema1,128,128,128,100,3,4,1,1,2,8,3,64,200.413374
nema1,128,128,128,100,3,4,1,1,2,8,3,64,199.393485
nema1,128,128,128,100,3,4,1,1,2,8,3,64,199.584606
nema1,128,128,128,100,3,4,1,1,2,8,3,64,199.502304
nema1,128,128,128,100,3,4,1,1,2,8,3,64,199.852869
nema1,128,128,128,100,3,4,1,1,2,8,3,64,199.400426
nema1,128,128,128,100,3,4,1,1,2,8,3,64,199.465424
nema1,128,128,128,100,3,4,1,1,2,8,3,64,199.179025
nema1,128,128,128,100,3,4,1,1,2,8,3,64,199.687145
nema1,128,128,128,100,3,4,1,1,2,8,3,64,199.252978
nema1,128,128,128,100,3,4,1,1,2,8,3,64,200.241183
nema1,128,128,128,100,3,4,1,1,2,8,3,64,198.905385
nema1,128,128,128,100,3,4,1,1,2,8,3,64,199.534396
nema1,128,128,128,100,3,4,1,1,2,8,3,64,199.113702
nema1,128,128,128,100,3,4,1,1,2,8,3,64,199.351145
nema1,128,128,128,100,3,4,1,1,2,8,3,64,198.979085
nema1,128,128,128,100,3,4,1,1,2,8,3,64,199.109264
nema1,128,128,128,100,3,4,1,1,2,8,3,64,199.106683
nema1,128,128,128,100,3,4,1,1,2,8,3,64,200.117182
nema1,128,128,128,100,3,4,1,1,2,8,3,64,198.636906
nema1,128,128,128,100,3,4,1,1,2,8,3,64,199.362829
nema1,128,128,128,100,3,4,1,1,2,8,3,64,200.137276
nema1,128,128,128,100,3,4,1,1,2,8,3,64,199.655745
nema1,128,128,128,100,3,4,1,1,2,8,3,64,200.884202
nema1,128,128,128,100,3,4,1,1,2,8,3,64,199.609932
nema1,128,128,128,100,3,4,1,1,2,8,3,64,199.594306
nema1,128,128,128,100,3,4,1,1,2,8,3,64,201.233553
nema1,128,128,128,100,3,4,1,1,2,8,3,64,199.754646
nema1,128,128,128,100,3,4,1,1,2,8,3,64,199.808923
nema1,128,128,128,100,3,4,1,1,2,8,3,64,198.948822
nema1,128,128,128,100,3,4,1,1,2,8,3,64,199.114565
nema1,128,128,128,100,3,4,1,1,2,8,3,64,199.111704
nema1,128,128,128,100,3,4,1,1,2,8,3,64,199.540828
nema1,128,128,128,100,3,4,1,1,2,8,3,64,200.659334
nema1,128,128,128,100,3,4,1,1,2,8,3,64,199.430486
nema1,128,128,128,100,3,4,1,1,2,8,3,64,199.218613
nema1,128,128,128,100,3,4,1,1,2,8,3,64,200.341966
nema1,128,128,128,100,3,4,1,1,2,8,3,64,199.272698
nema1,128,128,128,100,3,4,1,1,2,8,3,64,200.569307
nema1,128,128,128,100,3,4,1,1,2,8,3,64,199.540134
nema1,128,128,128,100,3,4,1,1,2,8,3,64,199.183979
nema1,128,128,128,100,3,4,1,1,2,8,3,64,199.723949
nema1,128,128,128,100,3,4,1,1,2,8,3,64,199.760229
nema1,128,128,128,100,3,4,1,1,2,8,3,64,199.706983
nema1,128,128,128,100,3,4,1,1,2,8,3,64,200.123018
nema1,128,128,128,100,3,4,1,1,2,8,3,64,199.591424
nema1,128,128,128,100,3,4,1,1,2,8,3,64,199.732336
nema1,128,128,128,100,3,4,1,1,2,8,3,64,199.148722
nema1,128,128,128,100,3,4,1,1,2,8,3,64,199.638064
nema1,128,128,128,100,3,4,1,1,2,8,3,64,199.442061
nema1,128,128,128,100,3,4,1,1,2,8,3,64,199.432918
nema1,128,128,128,100,3,4,1,1,2,8,3,64,199.479662
nema1,128,128,128,100,3,4,1,1,2,8,3,64,199.870520
nema1,128,128,128,100,3,4,1,1,2,8,3,64,199.422862
nema1,128,128,128,100,3,4,1,1,2,8,3,64,198.747225
nema1,128,128,128,100,3,4,1,1,2,8,3,64,198.986775
nema1,128,128,128,100,3,4,1,1,2,8,3,64,199.810314
nema1,128,128,128,100,3,4,1,1,2,8,3,64,199.599167
nema1,128,128,128,100,3,4,1,1,2,8,3,64,199.481050
nema1,128,128,128,100,3,4,1,1,2,8,3,64,200.154609
nema1,128,128,128,100,3,4,1,1,2,8,3,64,199.817196
nema1,128,128,128,100,3,4,1,1,2,8,3,64,199.320741
nema1,128,128,128,100,3,4,1,1,2,8,3,64,199.546376
nema1,128,128,128,100,3,4,1,1,2,8,3,64,199.467595
nema1,128,128,128,100,3,4,1,1,2,8,3,64,199.500034
nema1,128,128,128,100,3,4,1,1,2,8,3,64,199.272644
nema1,128,128,128,100,3,4,1,1,2,8,3,64,200.164938
nema1,128,128,128,100,3,4,1,1,2,8,3,64,199.681573
nema1,128,128,128,100,3,4,1,1,2,8,3,64,199.386220
nema1,128,128,128,100,3,4,1,1,2,8,3,64,199.477308
nema1,128,128,128,100,3,4,1,1,2,8,3,64,199.421055
nema1,128,128,128,100,3,4,1,1,2,8,3,64,199.856699
nema1,128,128,128,100,3,4,1,1,2,8,3,64,199.852212
nema1,128,128,128,100,3,4,1,1,2,8,3,64,199.146225
nema1,128,128,128,100,3,4,1,1,2,8,3,64,200.536067
nema1,128,128,128,100,3,4,1,1,2,8,3,64,199.549887
nema1,128,128,128,100,3,4,1,1,2,8,3,64,199.542492
nema1,128,128,128,100,3,4,1,1,2,8,3,64,199.562389
nema1,128,128,128,100,3,4,1,1,2,8,3,64,199.393247
nema1,128,128,128,100,3,4,1,1,2,8,3,64,199.444433
nema1,128,128,128,100,3,4,1,1,2,8,3,64,199.872235
nema1,128,128,128,100,3,4,1,1,2,8,3,64,200.240039
nema1,128,128,128,100,3,4,1,1,2,8,3,64,199.457480
nema1,128,128,128,100,3,4,1,1,2,8,3,64,198.795495
nema1,128,128,128,100,3,4,1,1,2,8,3,64,198.622782
nema1,128,128,128,100,3,4,1,1,2,8,3,64,198.670993
nema1,128,128,128,100,3,4,1,1,2,8,3,64,199.597997
nema1,128,128,128,100,3,4,1,1,2,8,3,64,199.580948
nema1,128,128,128,100,3,4,1,1,2,8,3,64,200.388387
nema1,128,128,128,100,3,4,1,1,2,8,3,64,200.139460
nema1,128,128,128,100,3,4,1,1,2,8,3,64,199.540161
nema1,128,128,128,100,3,4,1,1,2,8,3,64,199.581624
nema1,128,128,128,100,3,4,1,1,2,8,3,64,199.634301
nema1,128,128,128,100,3,4,1,1,2,8,3,64,203.243940
nema1,128,128,128,100,3,4,1,1,2,8,3,64,202.163488
nema1,128,128,128,100,3,4,1,1,2,8,3,64,199.054810
nema1,128,128,128,100,3,4,1,1,2,8,3,64,200.874369
nema1,128,128,128,100,3,4,1,1,2,8,3,64,200.169483
nema1,128,128,128,100,3,4,1,1,2,8,3,64,199.437242
nema1,128,128,128,121,3,4,1,1,2,8,3,64,241.463529
nema1,128,128,128,121,3,4,1,1,2,8,3,64,240.510086
nema1,128,128,128,121,3,4,1,1,2,8,3,64,240.585134
nema1,128,128,128,121,3,4,1,1,2,8,3,64,239.450922
nema1,128,128,128,121,3,4,1,1,2,8,3,64,239.291876
nema1,128,128,128,121,3,4,1,1,2,8,3,64,239.623322
nema1,128,128,128,121,3,4,1,1,2,8,3,64,239.546172
nema1,128,128,128,121,3,4,1,1,2,8,3,64,239.427745
nema1,128,128,128,121,3,4,1,1,2,8,3,64,239.912329
nema1,128,128,128,121,3,4,1,1,2,8,3,64,239.822022
nema1,128,128,128,121,3,4,1,1,2,8,3,64,240.680119
nema1,128,128,128,121,3,4,1,1,2,8,3,64,240.230768
nema1,128,128,128,121,3,4,1,1,2,8,3,64,239.290448
nema1,128,128,128,121,3,4,1,1,2,8,3,64,239.730527
nema1,128,128,128,121,3,4,1,1,2,8,3,64,239.960561
nema1,128,128,128,121,3,4,1,1,2,8,3,64,240.381859
nema1,128,128,128,121,3,4,1,1,2,8,3,64,243.024162
nema1,128,128,128,121,3,4,1,1,2,8,3,64,243.606860
nema1,128,128,128,121,3,4,1,1,2,8,3,64,240.525389
nema1,128,128,128,121,3,4,1,1,2,8,3,64,239.690121
nema1,128,128,128,121,3,4,1,1,2,8,3,64,240.062010
nema1,128,128,128,121,3,4,1,1,2,8,3,64,239.838656
nema1,128,128,128,121,3,4,1,1,2,8,3,64,239.914931
nema1,128,128,128,121,3,4,1,1,2,8,3,64,239.641359
nema1,128,128,128,121,3,4,1,1,2,8,3,64,239.525266
nema1,128,128,128,121,3,4,1,1,2,8,3,64,240.157657
nema1,128,128,128,121,3,4,1,1,2,8,3,64,240.977010
nema1,128,128,128,121,3,4,1,1,2,8,3,64,239.579776
nema1,128,128,128,121,3,4,1,1,2,8,3,64,240.849748
nema1,128,128,128,121,3,4,1,1,2,8,3,64,240.399171
nema1,128,128,128,121,3,4,1,1,2,8,3,64,240.248944
nema1,128,128,128,121,3,4,1,1,2,8,3,64,239.735967
nema1,128,128,128,121,3,4,1,1,2,8,3,64,239.464337
nema1,128,128,128,121,3,4,1,1,2,8,3,64,239.661502
nema1,128,128,128,121,3,4,1,1,2,8,3,64,239.327301
nema1,128,128,128,121,3,4,1,1,2,8,3,64,238.934215
nema1,128,128,128,121,3,4,1,1,2,8,3,64,239.772493
nema1,128,128,128,121,3,4,1,1,2,8,3,64,239.021898
nema1,128,128,128,121,3,4,1,1,2,8,3,64,240.328472
nema1,128,128,128,121,3,4,1,1,2,8,3,64,238.754358
nema1,128,128,128,121,3,4,1,1,2,8,3,64,239.593346
nema1,128,128,128,121,3,4,1,1,2,8,3,64,239.541787
nema1,128,128,128,121,3,4,1,1,2,8,3,64,238.520368
nema1,128,128,128,121,3,4,1,1,2,8,3,64,238.842134
nema1,128,128,128,121,3,4,1,1,2,8,3,64,238.081950
nema1,128,128,128,121,3,4,1,1,2,8,3,64,238.284710
nema1,128,128,128,121,3,4,1,1,2,8,3,64,240.182545
nema1,128,128,128,121,3,4,1,1,2,8,3,64,239.356413
nema1,128,128,128,121,3,4,1,1,2,8,3,64,238.573850
nema1,128,128,128,121,3,4,1,1,2,8,3,64,239.053879
nema1,128,128,128,121,3,4,1,1,2,8,3,64,238.173480
nema1,128,128,128,121,3,4,1,1,2,8,3,64,238.149270
nema1,128,128,128,121,3,4,1,1,2,8,3,64,237.889679
nema1,128,128,128,121,3,4,1,1,2,8,3,64,238.463964
nema1,128,128,128,121,3,4,1,1,2,8,3,64,238.421293
nema1,128,128,128,121,3,4,1,1,2,8,3,64,239.316318
nema1,128,128,128,121,3,4,1,1,2,8,3,64,244.123427
nema1,128,128,128,121,3,4,1,1,2,8,3,64,239.776239
nema1,128,128,128,121,3,4,1,1,2,8,3,64,239.040849
nema1,128,128,128,121,3,4,1,1,2,8,3,64,238.507037
nema1,128,128,128,121,3,4,1,1,2,8,3,64,238.412902
nema1,128,128,128,121,3,4,1,1,2,8,3,64,237.748308
nema1,128,128,128,121,3,4,1,1,2,8,3,64,238.048761
nema1,128,128,128,121,3,4,1,1,2,8,3,64,238.588170
nema1,128,128,128,121,3,4,1,1,2,8,3,64,238.026821
nema1,128,128,128,121,3,4,1,1,2,8,3,64,238.631480
nema1,128,128,128,121,3,4,1,1,2,8,3,64,239.072449
nema1,128,128,128,121,3,4,1,1,2,8,3,64,238.300800
nema1,128,128,128,121,3,4,1,1,2,8,3,64,238.384802
nema1,128,128,128,121,3,4,1,1,2,8,3,64,243.230289
nema1,128,128,128,121,3,4,1,1,2,8,3,64,244.083461
nema1,128,128,128,121,3,4,1,1,2,8,3,64,239.796207
nema1,128,128,128,121,3,4,1,1,2,8,3,64,238.685857
nema1,128,128,128,121,3,4,1,1,2,8,3,64,238.151768
nema1,128,128,128,121,3,4,1,1,2,8,3,64,239.228124
nema1,128,128,128,121,3,4,1,1,2,8,3,64,238.278645
nema1,128,128,128,121,3,4,1,1,2,8,3,64,238.665124
nema1,128,128,128,121,3,4,1,1,2,8,3,64,238.232776
nema1,128,128,128,121,3,4,1,1,2,8,3,64,238.963644
nema1,128,128,128,121,3,4,1,1,2,8,3,64,238.624867
nema1,128,128,128,121,3,4,1,1,2,8,3,64,239.486524
nema1,128,128,128,121,3,4,1,1,2,8,3,64,237.372752
nema1,128,128,128,121,3,4,1,1,2,8,3,64,239.067125
nema1,128,128,128,121,3,4,1,1,2,8,3,64,238.967422
nema1,128,128,128,121,3,4,1,1,2,8,3,64,242.378074
nema1,128,128,128,121,3,4,1,1,2,8,3,64,242.429719
nema1,128,128,128,121,3,4,1,1,2,8,3,64,239.432333
nema1,128,128,128,121,3,4,1,1,2,8,3,64,238.289281
nema1,128,128,128,121,3,4,1,1,2,8,3,64,238.293956
nema1,128,128,128,121,3,4,1,1,2,8,3,64,239.088036
nema1,128,128,128,121,3,4,1,1,2,8,3,64,239.190630
nema1,128,128,128,121,3,4,1,1,2,8,3,64,238.745565
nema1,128,128,128,121,3,4,1,1,2,8,3,64,239.117638
nema1,128,128,128,121,3,4,1,1,2,8,3,64,238.156266
nema1,128,128,128,121,3,4,1,1,2,8,3,64,238.803386
nema1,128,128,128,121,3,4,1,1,2,8,3,64,238.982683
nema1,128,128,128,121,3,4,1,1,2,8,3,64,239.368874
nema1,128,128,128,121,3,4,1,1,2,8,3,64,238.203209
nema1,128,128,128,121,3,4,1,1,2,8,3,64,238.962290
nema1,128,128,128,121,3,4,1,1,2,8,3,64,239.479830
nema1,128,128,128,144,3,4,1,1,2,8,3,64,283.059888
nema1,128,128,128,144,3,4,1,1,2,8,3,64,282.678089
nema1,128,128,128,144,3,4,1,1,2,8,3,64,282.763083
nema1,128,128,128,144,3,4,1,1,2,8,3,64,285.054136
nema1,128,128,128,144,3,4,1,1,2,8,3,64,284.258520
nema1,128,128,128,144,3,4,1,1,2,8,3,64,283.460618
nema1,128,128,128,144,3,4,1,1,2,8,3,64,283.445205
nema1,128,128,128,144,3,4,1,1,2,8,3,64,283.640974
nema1,128,128,128,144,3,4,1,1,2,8,3,64,283.330654
nema1,128,128,128,144,3,4,1,1,2,8,3,64,283.668985
nema1,128,128,128,144,3,4,1,1,2,8,3,64,283.703236
nema1,128,128,128,144,3,4,1,1,2,8,3,64,283.835499
nema1,128,128,128,144,3,4,1,1,2,8,3,64,284.962869
nema1,128,128,128,144,3,4,1,1,2,8,3,64,283.393540
nema1,128,128,128,144,3,4,1,1,2,8,3,64,283.303891
nema1,128,128,128,144,3,4,1,1,2,8,3,64,283.213060
nema1,128,128,128,144,3,4,1,1,2,8,3,64,283.246716
nema1,128,128,128,144,3,4,1,1,2,8,3,64,285.245550
nema1,128,128,128,144,3,4,1,1,2,8,3,64,283.334531
nema1,128,128,128,144,3,4,1,1,2,8,3,64,283.345494
nema1,128,128,128,144,3,4,1,1,2,8,3,64,284.655781
nema1,128,128,128,144,3,4,1,1,2,8,3,64,283.738862
nema1,128,128,128,144,3,4,1,1,2,8,3,64,283.323585
nema1,128,128,128,144,3,4,1,1,2,8,3,64,283.932170
nema1,128,128,128,144,3,4,1,1,2,8,3,64,283.550907
nema1,128,128,128,144,3,4,1,1,2,8,3,64,283.160691
nema1,128,128,128,144,3,4,1,1,2,8,3,64,283.708985
nema1,128,128,128,144,3,4,1,1,2,8,3,64,284.101663
nema1,128,128,128,144,3,4,1,1,2,8,3,64,284.093667
nema1,128,128,128,144,3,4,1,1,2,8,3,64,284.512595
nema1,128,128,128,144,3,4,1,1,2,8,3,64,283.836395
nema1,128,128,128,144,3,4,1,1,2,8,3,64,287.959258
nema1,128,128,128,144,3,4,1,1,2,8,3,64,288.479655
nema1,128,128,128,144,3,4,1,1,2,8,3,64,284.388596
nema1,128,128,128,144,3,4,1,1,2,8,3,64,285.606998
nema1,128,128,128,144,3,4,1,1,2,8,3,64,284.216957
nema1,128,128,128,144,3,4,1,1,2,8,3,64,283.769976
nema1,128,128,128,144,3,4,1,1,2,8,3,64,283.860718
nema1,128,128,128,144,3,4,1,1,2,8,3,64,283.972475
nema1,128,128,128,144,3,4,1,1,2,8,3,64,283.868889
nema1,128,128,128,144,3,4,1,1,2,8,3,64,283.436050
nema1,128,128,128,144,3,4,1,1,2,8,3,64,283.611820
nema1,128,128,128,144,3,4,1,1,2,8,3,64,284.079128
nema1,128,128,128,144,3,4,1,1,2,8,3,64,284.792674
nema1,128,128,128,144,3,4,1,1,2,8,3,64,284.172327
nema1,128,128,128,144,3,4,1,1,2,8,3,64,284.213687
nema1,128,128,128,144,3,4,1,1,2,8,3,64,283.737184
nema1,128,128,128,144,3,4,1,1,2,8,3,64,283.522550
nema1,128,128,128,144,3,4,1,1,2,8,3,64,283.367508
nema1,128,128,128,144,3,4,1,1,2,8,3,64,284.234688
nema1,128,128,128,144,3,4,1,1,2,8,3,64,283.251460
nema1,128,128,128,144,3,4,1,1,2,8,3,64,284.481721
nema1,128,128,128,144,3,4,1,1,2,8,3,64,283.364610
nema1,128,128,128,144,3,4,1,1,2,8,3,64,288.142053
nema1,128,128,128,144,3,4,1,1,2,8,3,64,287.128896
nema1,128,128,128,144,3,4,1,1,2,8,3,64,283.639651
nema1,128,128,128,144,3,4,1,1,2,8,3,64,282.854292
nema1,128,128,128,144,3,4,1,1,2,8,3,64,282.618324
nema1,128,128,128,144,3,4,1,1,2,8,3,64,283.242936
nema1,128,128,128,144,3,4,1,1,2,8,3,64,282.422280
nema1,128,128,128,144,3,4,1,1,2,8,3,64,282.873160
nema1,128,128,128,144,3,4,1,1,2,8,3,64,283.493560
nema1,128,128,128,144,3,4,1,1,2,8,3,64,282.523846
nema1,128,128,128,144,3,4,1,1,2,8,3,64,282.267509
nema1,128,128,128,144,3,4,1,1,2,8,3,64,282.691677
nema1,128,128,128,144,3,4,1,1,2,8,3,64,282.707586
nema1,128,128,128,144,3,4,1,1,2,8,3,64,283.094366
nema1,128,128,128,144,3,4,1,1,2,8,3,64,283.183802
nema1,128,128,128,144,3,4,1,1,2,8,3,64,283.110528
nema1,128,128,128,144,3,4,1,1,2,8,3,64,283.851166
nema1,128,128,128,144,3,4,1,1,2,8,3,64,283.401247
nema1,128,128,128,144,3,4,1,1,2,8,3,64,283.347745
nema1,128,128,128,144,3,4,1,1,2,8,3,64,282.368604
nema1,128,128,128,144,3,4,1,1,2,8,3,64,282.933438
nema1,128,128,128,144,3,4,1,1,2,8,3,64,283.129234
nema1,128,128,128,144,3,4,1,1,2,8,3,64,284.718408
nema1,128,128,128,144,3,4,1,1,2,8,3,64,283.627973
nema1,128,128,128,144,3,4,1,1,2,8,3,64,284.552609
nema1,128,128,128,144,3,4,1,1,2,8,3,64,283.505548
nema1,128,128,128,144,3,4,1,1,2,8,3,64,283.093379
nema1,128,128,128,144,3,4,1,1,2,8,3,64,284.057866
nema1,128,128,128,144,3,4,1,1,2,8,3,64,284.520862
nema1,128,128,128,144,3,4,1,1,2,8,3,64,284.352192
nema1,128,128,128,144,3,4,1,1,2,8,3,64,283.798868
nema1,128,128,128,144,3,4,1,1,2,8,3,64,285.422157
nema1,128,128,128,144,3,4,1,1,2,8,3,64,284.143052
nema1,128,128,128,144,3,4,1,1,2,8,3,64,285.067553
nema1,128,128,128,144,3,4,1,1,2,8,3,64,284.684535
nema1,128,128,128,144,3,4,1,1,2,8,3,64,284.325236
nema1,128,128,128,144,3,4,1,1,2,8,3,64,284.223796
nema1,128,128,128,144,3,4,1,1,2,8,3,64,284.738412
nema1,128,128,128,144,3,4,1,1,2,8,3,64,285.136571
nema1,128,128,128,144,3,4,1,1,2,8,3,64,285.012697
nema1,128,128,128,144,3,4,1,1,2,8,3,64,284.622491
nema1,128,128,128,144,3,4,1,1,2,8,3,64,285.328935
nema1,128,128,128,144,3,4,1,1,2,8,3,64,283.872623
nema1,128,128,128,144,3,4,1,1,2,8,3,64,283.642093
nema1,128,128,128,144,3,4,1,1,2,8,3,64,284.490480
nema1,128,128,128,144,3,4,1,1,2,8,3,64,283.706521
nema1,128,128,128,144,3,4,1,1,2,8,3,64,284.598874
